id,source,title,authors,year,venue,stage_reached,decision,exclusion_reason,category,notes,subcategory,screener,screener_original,confidence,doi,arxiv_id,citations,citations_source,is_published,n_sources,all_sources,priority_band,has_abstract
C00088,openalex,SciPy 1.0: fundamental algorithms for scientific computing in Python,Pauli Virtanen; Ralf Gommers; Travis E. Oliphant; Matt Haberland; Tyler Reddy; David Cournapeau; Evgeni Burovski; Pearu Peterson; Warren Weckesser; Jonathan Bright; Stéfan van der Walt; Matthew Brett; Joshua Wilson; K. Jarrod Millman; Nikolay Mayorov; Andrew Nelson; Eric D. Jones; Robert Kern; Eric R. Larson; CJ Carey; İlhan Polat; Yu Feng; Eric Moore; Jake Vanderplas; Denis Laxalde; Josef Perktold; Robert Cimrman; Ian Henriksen; E. A. Quintero; C. R. Harris; Anne M. Archibald; Antônio H. Ribeiro; Fabian Pedregosa; Paul van Mulbregt; A. Vijaykumar; Alessandro Pietro Bardelli; Alex Rothberg; Andreas Hilboll; Andreas Kloeckner; Anthony Scopatz; Antony Lee; Ariel Rokem; Charles Woods; Chad Fulton; Charles Masson; Christian Häggström; C Fitzgerald; David Nicholson; David Hagen; Dmitrii V. Ṗasechnik; Emanuele Olivetti; Éric Martin; Eric Wieser; Fabrice Silva; Felix Lenders; Florian Wilhelm; George S. Young; Gavin A Price; Gert‐Ludwig Ingold; Gregory E. Allen; Gregory R. Lee; Hervé Audren; Irvin Probst; J. P. Dietrich; Jacob Silterra; James T. Webber; Janko Slavič; Joel Nothman; Johannes Büchner; Johannes Kulick; Johannes L. Schönberger; José Vinícius de Miranda Cardoso; Joscha Reimer; Joseph Harrington; Juan Luis Cano; Juan Nunez-Iglesias; Justin Kuczynski; K. Tritz; Martin Thoma; M. Newville; Matthias Kümmerer; Maximilian Bolingbroke; Michael Tartre; M. Pak; Nathaniel J. Smith; Nikolai Nowaczyk; Nikolay Shebanov; Oleksandr Pavlyk; Per A. Brodtkorb; Perry Lee; Robert T. McGibbon; Roman Feldbauer; Sam Lewis; Sam Tygier; Scott Sievert; Sebastiano Vigna; Stefan Peterson; Surhud More; Tadeusz Pudlik; 拓也 大嶋,2019,Monash University Research Portal (Monash University),stage_1_pending,,,,,,,,,10.17863/cam.64134,,38522,openalex,yes,1,openalex,confirmation,yes
C00089,openalex,Suppression of Exosomal PD-L1 Induces Systemic Anti-tumor Immunity and Memory,Mauro Poggio; Tianyi Hu; Chien-Chun Steven Pai; Brandon Chu; Cassandra D. Belair; Anthony Chang; Elizabeth Montabana; Ursula E. Lang; Qi Fu; Lawrence Fong; Robert Blelloch,2019,Cell,stage_1_pending,,,,,,,,,10.1016/j.cell.2019.02.016,,1343,openalex,yes,1,openalex,confirmation,yes
C00090,openalex,Survey on deep learning with class imbalance,Justin Johnson; Taghi M. Khoshgoftaar,2019,Journal Of Big Data,stage_1_pending,,,,,,,,,10.1186/s40537-019-0192-5,,2878,openalex,yes,1,openalex,confirmation,yes
C00091,openalex,Texture Feature Extraction Methods: A Survey,Anne Humeau‐Heurtier,2019,IEEE Access,stage_1_pending,,,,,,,,,10.1109/access.2018.2890743,,516,openalex,yes,1,openalex,confirmation,yes
C00092,openalex,Towards Efficient and Privacy-Preserving Federated Deep Learning,Meng Hao; Hongwei Li; Guowen Xu; Sen Liu; Haomiao Yang,2019,,stage_1_pending,,,,,,,,,10.1109/icc.2019.8761267,,191,openalex,yes,1,openalex,confirmation,yes
C00093,arxiv,Towards Lingua Franca Named Entity Recognition with BERT,Taesun Moon; Parul Awasthy; Jian Ni; Radu Florian,2019,arXiv,stage_1_pending,,,,,,,,,,1912.01389,0,,no,1,arxiv,confirmation,yes
C00094,semanticscholar,Training High-Performance and Large-Scale Deep Neural Networks with Full 8-bit Integers,Yukuan Yang; Shuang Wu; Lei Deng; Tianyi Yan; Yuan Xie; Guoqi Li,2019,Neural Networks,stage_1_pending,,,,,,,,,10.1016/j.neunet.2019.12.027,1909.02384,129,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00095,openalex,Transformer-XL: Attentive Language Models beyond a Fixed-Length Context,Zihang Dai; Zhilin Yang; Yiming Yang; Jaime Carbonell; Quoc V. Le; Ruslan Salakhutdinov,2019,,stage_1_pending,,,,,,,,,10.18653/v1/p19-1285,,3169,openalex,yes,1,openalex,confirmation,yes
C00096,openalex_acm,"Unsupervised Approaches for Textual Semantic Annotation, A Survey",Xiaofeng Liao; Zhiming Zhao,2019,ACM Computing Surveys,stage_1_pending,,,,,,,,,10.1145/3324473,,50,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00097,openalex,What Does BERT Learn about the Structure of Language?,Ganesh Jawahar; Benoît Sagot; Djamé Seddah,2019,,stage_1_pending,,,,,,,,,10.18653/v1/p19-1356,,1234,openalex,yes,1,openalex,confirmation,yes
C00098,openalex,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,Samyam Rajbhandari; Jeff Rasley; Olatunji Ruwase; Yuxiong He,2019,arXiv (Cornell University),stage_1_pending,,,,,,,,,10.48550/arxiv.1910.02054,1910.02054,2878,google_scholar,yes,2,google_scholar|openalex,confirmation,yes
C00099,arxiv,Zero-Shot Cross-Lingual Opinion Target Extraction,Soufian Jebbara; Philipp Cimiano,2019,arXiv,stage_1_pending,,,,,,,,,,1904.09122,0,,no,1,arxiv,confirmation,yes
C00100,arxiv,Zero-shot Text Classification With Generative Language Models,Raul Puri; Bryan Catanzaro,2019,arXiv,stage_1_pending,,,,,,,,,,1912.10165,0,,no,1,arxiv,confirmation,yes
C00101,openalex,"fairseq: A Fast, Extensible Toolkit for Sequence Modeling",Myle Ott; Sergey Edunov; Alexei Baevski; Angela Fan; Sam Gross; Nathan Ng; David Grangier; Michael Auli,2019,,stage_1_pending,,,,,,,,,10.18653/v1/n19-4009,,2505,openalex,yes,1,openalex,confirmation,yes
C00102,semanticscholar,A Computational-Graph Partitioning Method for Training Memory-Constrained DNNs,Fareed Qararyah; M. Wahib; D. Dikbayir; M. E. Belviranli; D. Unat,2020,Parallel Computing,stage_1_pending,,,,,,,,,10.1016/j.parco.2021.102792,2008.08636,11,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00103,arxiv,A Data Augmentation-based Defense Method Against Adversarial Attacks in Neural Networks,Yi Zeng; Han Qiu; Gerard Memmi; Meikang Qiu,2020,arXiv,stage_1_pending,,,,,,,,,,2007.15290,0,,no,1,arxiv,confirmation,yes
C00104,semanticscholar,A Federated Learning Approach to Routing in Challenged SDN-Enabled Edge Networks,Alessio Sacco; Flavio Esposito; Guido Marchetto,2020,IEEE Conference on Network Softwarization,stage_1_pending,,,,,,,,,10.1109/netsoft48620.2020.9165506,,43,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00105,ieee,A Full-Image Full-Resolution End-to-End-Trainable CNN Framework for Image Forgery Detection,Francesco Marra; Diego Gragnaniello; Luisa Verdoliva; Giovanni Poggi,2020,IEEE Access,stage_1_pending,,,,,,,,,10.1109/access.2020.3009877,,105,ieee,yes,1,ieee,confirmation,yes
C00106,semanticscholar,A Gradient-Interleaved Scheduler for Energy-Efficient Backpropagation for Training Neural Networks,Nanda K. Unnikrishnan; Keshab K. Parhi,2020,International Symposium on Circuits and Systems,stage_1_pending,,,,,,,,,10.1109/iscas45731.2020.9181242,2002.05529,5,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00107,openalex,A Novel One-Dimensional CNN with Exponential Adaptive Gradients for Air Pollution Index Prediction,Mohammed Gamal Ragab; Said Jadid Abdulkadir; Norshakirah Aziz; Qasem Al-Tashi; Yousif Alyousifi; Hitham Alhussian; Alawi Alqushaibi,2020,Sustainability,stage_1_pending,,,,,,,,,10.3390/su122310090,,93,openalex,yes,1,openalex,confirmation,yes
C00108,openalex_acm,"A Novel, Highly Integrated Simulator for Parallel and Distributed Systems",Nikolaos Tampouratzis; Ioannis Papaefstathiou; Antonios Nikitakis; Andreas Brokalakis; Stamatis Andrianakis; Apostolos Dollas; Marco Marcon; Emanuele Plebani,2020,ACM Transactions on Architecture and Code Optimization,stage_1_pending,,,,,,,,,10.1145/3378934,,21,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00109,openalex_acm,A Survey of Cybersecurity Certification for the Internet of Things,Sara N. Matheu; José L. Hernández-Ramos; Antonio Skármeta; Gianmarco Baldini,2020,ACM Computing Surveys,stage_1_pending,,,,,,,,,10.1145/3410160,,72,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00110,openalex_acm,A Survey of Multilingual Neural Machine Translation,Raj Dabre; Chenhui Chu; Anoop Kunchukuttan,2020,ACM Computing Surveys,stage_1_pending,,,,,,,,,10.1145/3406095,1905.05395,10,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00111,openalex,A Survey on Automatic Parameter Tuning for Big Data Processing Systems,Herodotos Herodotou; Yuxing Chen; Jiaheng Lu,2020,ACM Computing Surveys,stage_1_pending,,,,,,,,,10.1145/3381027,,95,openalex,yes,2,openalex|openalex_acm,confirmation,yes
C00112,openalex,A Survey on Contrastive Self-Supervised Learning,Ashish Jaiswal,2020,MDPI (MDPI AG),stage_1_pending,,,,,,,,,10.3390/technologies9010002,,1549,openalex,yes,1,openalex,confirmation,yes
C00113,openalex_acm,A Survey on Distributed Machine Learning,Joost Verbraeken; Matthijs Wolting; Jonathan Katzy; Jeroen Kloppenburg; Tim Verbelen; Jan S. Rellermeyer,2020,ACM Computing Surveys,stage_1_pending,,,,,,,,,10.1145/3377454,1912.09789,16,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00114,openalex_acm,A Survey on Intersection Management of Connected Autonomous Vehicles,Mohammad Khayatian; Mohammadreza Mehrabian; Edward Andert; Rachel Dedinsky; Sarthake Choudhary; Yingyan Lou; Aviral Shirvastava,2020,ACM Transactions on Cyber-Physical Systems,stage_1_pending,,,,,,,,,10.1145/3407903,,101,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00115,openalex,A domain-specific supercomputer for training deep neural networks,Norman P. Jouppi; Doe Hyun Yoon; George Thomas Kurian; Sheng Li; Nishant Patil; James Laudon; Cliff Young; David A. Patterson,2020,Communications of the ACM,stage_1_pending,,,,,,,,,10.1145/3360307,,257,openalex,yes,2,openalex|openalex_acm,confirmation,yes
C00116,openalex_acm,A reduced-precision network for image reconstruction,Manu Mathew Thomas; K. Vaidyanathan; Gábor Liktor; Angus G. Forbes,2020,ACM Transactions on Graphics,stage_1_pending,,,,,,,,,10.1145/3414685.3417786,,27,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00117,semanticscholar,A scalable querying scheme for memory-efficient runtime models with history,Lucas Sakizloglou; Sona Ghahremani; Matthias Barkowsky; H. Giese,2020,ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,stage_1_pending,,,,,,,,,10.1145/3365438.3410961,2008.04230,5,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00118,google_scholar,A study of checkpointing in large scale training of deep neural networks,"E Rojas, AN Kahira, E Meneses, LB Gomez…",2020,"arXiv preprint arXiv …, 2020",stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,59,google_scholar,no,1,google_scholar,confirmation,no
C00119,arxiv,Absolute Shapley Value,Jinfei Liu,2020,arXiv,stage_1_pending,,,,,,,,,,2003.10076,0,,no,1,arxiv,confirmation,yes
C00120,arxiv,AdapterDrop: On the Efficiency of Adapters in Transformers,Andreas Rücklé; Gregor Geigle; Max Glockner; Tilman Beck; Jonas Pfeiffer; Nils Reimers; Iryna Gurevych,2020,arXiv,stage_1_pending,,,,,,,,,,2010.11918,0,,no,1,arxiv,confirmation,yes
C00121,openalex,Advances and Open Problems in Federated Learning,Peter Kairouz; H. Brendan McMahan; Brendan Avent; Aurélien Bellet; Mehdi Bennis; Arjun Nitin Bhagoji; Kallista Bonawitz; Zachary Charles; Graham Cormode; Rachel Cummings; Rafael G. L. D’Oliveira; Hubert Eichner; Salim El Rouayheb; David Evans; Joshua Gardner; Zachary Garrett; Adrià Gascón; Badih Ghazi; Phillip B. Gibbons; Marco Gruteser; Zaïd Harchaoui; Chaoyang He; Lingxiao He; Zhouyuan Huo; Ben Hutchinson; Justin Hsu; Martin Jaggi; Tara Javidi; Gauri Joshi; Mikhail Khodak; Jakub Konečný; Aleksandra Korolova; Farinaz Koushanfar; Sanmi Koyejo; Tancrède Lepoint; Yang Liu; Prateek Mittal; Mehryar Mohri; Richard Nock; Ayfer Özgür; Rasmus Pagh; Hang Qi; Daniel Ramage; Ramesh Raskar; Mariana Raykova; Dawn Song; Weikang Song; Sebastian U. Stich; Ziteng Sun; Ananda Theertha Suresh; Florian Tramèr; Praneeth Vepakomma; Jianyu Wang; Li Xiong; Zheng Xu; Qiang Yang; Felix X. Yu; Han Yu; Sen Zhao,2020,Foundations and Trends® in Machine Learning,stage_1_pending,,,,,,,,,10.1561/2200000083,1912.04977,4925,openalex,yes,1,openalex,confirmation,yes
C00122,semanticscholar,An Energy-Efficient Deep Convolutional Neural Network Training Accelerator for In Situ Personalization on Smart Devices,Seungkyu Choi; Jaehyeong Sim; Myeonggu Kang; Yeongjae Choi; Hyeonuk Kim; L. Kim,2020,IEEE Journal of Solid-State Circuits,stage_1_pending,,,,,,,,,10.1109/jssc.2020.3005786,,36,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00123,arxiv,AutoQA: From Databases To QA Semantic Parsers With Only Synthetic Training Data,Silei Xu; Sina J. Semnani; Giovanni Campagna; Monica S. Lam,2020,arXiv,stage_1_pending,,,,,,,,,,2010.04806,0,,no,1,arxiv,confirmation,yes
C00124,arxiv,Autofocused oracles for model-based design,Clara Fannjiang; Jennifer Listgarten,2020,arXiv,stage_1_pending,,,,,,,,,,2006.08052,0,,no,1,arxiv,confirmation,yes
C00125,arxiv,Automatic Machine Translation Evaluation in Many Languages via Zero-Shot Paraphrasing,Brian Thompson; Matt Post,2020,arXiv,stage_1_pending,,,,,,,,,,2004.14564,0,,no,1,arxiv,confirmation,yes
C00126,openalex_acm,BFree,Vito Kortbeek; Abu Bakar; Stefany Cruz; Kasım Sinan Yıldırım; Przemysław Pawełczak; Josiah Hester,2020,Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies,stage_1_pending,,,,,,,,,10.1145/3432191,,35,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00127,semanticscholar,BinaryBERT: Pushing the Limit of BERT Quantization,Haoli Bai; Wei Zhang; Lu Hou; Lifeng Shang; Jing Jin; Xin Jiang; Qun Liu; Michael R. Lyu; Irwin King,2020,Annual Meeting of the Association for Computational Linguistics,stage_1_pending,,,,,,,,,10.18653/v1/2021.acl-long.334,2012.15701,276,semanticscholar,yes,2,openalex|semanticscholar,confirmation,yes
C00128,semanticscholar,BinaryDuo: Reducing Gradient Mismatch in Binary Activation Network by Coupling Binary Activations,Hyungjun Kim; Kyungsu Kim; Jinseok Kim; Jae-Joon Kim,2020,International Conference on Learning Representations,stage_1_pending,,,,,,,,,,2002.06517,53,semanticscholar,no,1,semanticscholar,confirmation,yes
C00129,openalex,Bootstrap your own latent: A new approach to self-supervised Learning,Jean-Bastien Grill; Florian Strub; Florent Altché; Corentin Tallec; Pierre H. Richemond; Elena Buchatskaya; Carl Doersch; Bernardo Ávila Pires; Zhaohan Daniel Guo; Mohammad Gheshlaghi Azar; Bilal Piot; Koray Kavukcuoglu; Rémi Munos; Michal Valko,2020,arXiv (Cornell University),stage_1_pending,,,,,,,,,10.48550/arxiv.2006.07733,2006.07733,3449,openalex,yes,1,openalex,confirmation,yes
C00130,semanticscholar,CLAN: Continuous Learning using Asynchronous Neuroevolution on Commodity Edge Devices,Parth Mannan; A. Samajdar; T. Krishna,2020,IEEE International Symposium on Performance Analysis of Systems and Software,stage_1_pending,,,,,,,,,10.1109/ispass48437.2020.00019,2008.11881,3,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00131,google_scholar,Capuchin: Tensor-based gpu memory management for deep learning,"X Peng, X Shi, H Dai, H Jin, W Ma, Q Xiong…",2020,"Proceedings of the …, 2020",stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,255,google_scholar,no,1,google_scholar,confirmation,no
C00132,google_scholar,Checkmate: Breaking the memory wall with optimal tensor rematerialization,"P Jain, A Jain, A Nrusimha, A Gholami…",2020,"… Machine Learning …, 2020",stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,299,google_scholar,no,1,google_scholar,confirmation,no
C00133,openalex,CodeBERT: A Pre-Trained Model for Programming and Natural Languages,Zhangyin Feng; Daya Guo; Duyu Tang; Nan Duan; Xiaocheng Feng; Ming Gong; Linjun Shou; Bing Qin; Ting Liu; Daxin Jiang; Ming Zhou,2020,arXiv,stage_1_pending,,,,,,,,,10.18653/v1/2020.findings-emnlp.139,2002.08155,2520,openalex,yes,2,arxiv|openalex,confirmation,yes
C00134,semanticscholar,Communication-Efficient Distributed Deep Learning with GPU-FPGA Heterogeneous Computing,Kenji Tanaka; Y. Arikawa; T. Ito; Kazutaka Morita; Naru Nemoto; Fumiaki Miura; Kazuhiko Terada; Junji Teramoto; T. Sakamoto,2020,IEEE Symposium on High-Performance Interconnects,stage_1_pending,,,,,,,,,10.1109/hoti51249.2020.00021,,11,semanticscholar,yes,1,semanticscholar,confirmation,yes
C00135,semanticscholar,Communication-Efficient Distributed Deep Learning: A Comprehensive Survey,Zhenheng Tang; S. Shi; Wei Wang; Bo Li; Xiaowen Chu,2020,arXiv.org,stage_1_pending,,,,,,,,,,2003.06307,155,semanticscholar,no,1,semanticscholar,confirmation,yes
C00136,semanticscholar,Communication-Efficient Federated Learning via Optimal Client Sampling,Mónica Ribero; H. Vikalo,2020,LatinX in AI at International Conference on Machine Learning 2020,stage_1_pending,,,,,,,,,10.52591/lxai2020071310,2007.15197,113,semanticscholar,yes,2,openalex|semanticscholar,confirmation,yes
C00137,arxiv,Conditionally Adaptive Multi-Task Learning: Improving Transfer Learning in NLP Using Fewer Parameters & Less Data,Jonathan Pilault; Amine Elhattami; Christopher Pal,2020,arXiv,stage_1_pending,,,,,,,,,,2009.09139,0,,no,1,arxiv,confirmation,yes
C00138,arxiv,Consistency of a Recurrent Language Model With Respect to Incomplete Decoding,Sean Welleck; Ilia Kulikov; Jaedeok Kim; Richard Yuanzhe Pang; Kyunghyun Cho,2020,arXiv,stage_1_pending,,,,,,,,,,2002.02492,0,,no,1,arxiv,confirmation,yes
C00139,openalex,Convergence of Edge Computing and Deep Learning: A Comprehensive Survey,Xiaofei Wang; Yiwen Han; Victor C. M. Leung; Dusit Niyato; Xueqiang Yan; Xu Chen,2020,IEEE Communications Surveys & Tutorials,stage_1_pending,,,,,,,,,10.1109/comst.2020.2970550,1907.08349,1456,openalex,yes,1,openalex,confirmation,yes
C00140,openalex_acm,"Cost-effective, Energy-efficient, and Scalable Storage Computing for Large-scale AI Applications",Jaeyoung Do; Victor C. Ferreira; Hossein Bobarshad; Mahdi Torabzadehkashi; Siavash Rezaei; Ali HeydariGorji; Diego Souza; Brunno F. Goldstein; Leandro Santiago; Min Soo Kim; Priscila M. V. Lima; Felipe M. G. França; V.C. Alves,2020,ACM Transactions on Storage,stage_1_pending,,,,,,,,,10.1145/3415580,,51,openalex_acm,yes,1,openalex_acm,confirmation,yes
C00141,arxiv,Cross-lingual Spoken Language Understanding with Regularized Representation Alignment,Zihan Liu; Genta Indra Winata; Peng Xu; Zhaojiang Lin; Pascale Fung,2020,arXiv,stage_1_pending,,,,,,,,,,2009.14510,0,,no,1,arxiv,confirmation,yes
C00142,google_scholar,Cross-lingual pre-training based transfer for zero-shot neural machine translation,2020,2020,aaai.org,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,,,92,google_scholar,no,1,google_scholar,confirmation,no
