id,source,parent_query,bucket,title,authors,venue,year,site,cited_by,date_retrieved,stage_reached,decision,exclusion_reason
GS0497,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Running deep neural networks using divide and conquer checkpointing and tensor streaming,H Ahmed,2021,2021,search.proquest.com,,2026-07-21/22,,,
GS0498,google_scholar,B3_memory_1,B3_1_grad_checkpoint,A study of checkpointing in large scale training of deep neural networks,"E Rojas, AN Kahira, E Meneses, LB Gomez…","arXiv preprint arXiv …, 2020",2020,arxiv.org,59,2026-07-21/22,,,
GS0499,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Strategies for Memory Management Improvement in Deep Learning Algorithms for Contrast Enhancement of High-Resolution Radiological Images,"DA Rodriguez, D Sanderson, J Garcia-Blas…","… Conference on Parallel …, 2024",2024,Springer,,2026-07-21/22,,,
GS0500,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Transcending runtime-memory tradeoffs in checkpointing by being fusion aware,"H He, S Yu","Proceedings of Machine Learning and Systems, 2023",2023,proceedings.mlsys.org,18,2026-07-21/22,,,
GS0501,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Addax: Utilizing zeroth-order gradients to improve memory efficiency and performance of sgd for fine-tuning language models,"Z Li, X Zhang, P Zhong, Y Deng…","… on Learning …, 2025",2025,proceedings.iclr.cc,16,2026-07-21/22,,,
GS0502,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Scalable Deep Neural Network Training: Overcoming Memory Constraints with Performance Preservation,"K Ravikumar, C Sivakumar","ASEAN Journal of Scientific and …, 2025",2025,ph02.tci-thaijo.org,,2026-07-21/22,,,
GS0503,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Memory Saving Strategies for Deep Neural Network Training,A Shilova,2021,2021,theses.hal.science,1,2026-07-21/22,,,
GS0504,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Adaptive ensemble optimization for memory-related hyperparameters in retraining DNN at edge,"Y Xu, R Han, X Zuo, J Ouyang, CH Liu…","Future Generation …, 2025",2025,Elsevier,5,2026-07-21/22,,,
GS0505,google_scholar,B3_memory_1,B3_1_grad_checkpoint,on Lossless Memory Optimization Techniques in DNN Training,"C Jeong, S Kim, BG Chun","한국정보과학회 학술발표논문집, 2020",2020,dbpia.co.kr,,2026-07-21/22,,,
GS0506,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Protrain: Efficient llm training via memory-aware techniques,"H Yang, J Zhou, Y Fu, X Wang, R Roane…","arXiv preprint arXiv …, 2024",2024,arxiv.org,14,2026-07-21/22,,,
GS0507,google_scholar,B3_memory_1,B3_1_grad_checkpoint,The Cost of Avoiding Backpropagation,"K Panchal, S Choudhary, Y Brun, H Guan","arXiv preprint arXiv …, 2025",2025,arxiv.org,1,2026-07-21/22,,,
GS0508,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Optimization of GPU memory usage for training deep neural networks,"CL Hung, C Hsin, HH Wang, CY Tang","International Symposium on …, 2019",2019,Springer,5,2026-07-21/22,,,
GS0509,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Efficient Training Algorithms for Deep Neural Networks: Reducing Memory Usage and Accelerating Training Speed,우승현,2025,2025,s-space.snu.ac.kr,,2026-07-21/22,,,
GS0510,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Low-memory neural network training: A technical report,"NS Sohoni, CR Aberger, M Leszczynski…","arXiv preprint arXiv …, 2019",2019,arxiv.org,135,2026-07-21/22,,,
GS0511,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Training large neural networks with constant memory using a new execution algorithm,"B Pudipeddi, M Mesmakhosroshahi, J Xi…","arXiv preprint arXiv …, 2020",2020,arxiv.org,81,2026-07-21/22,,,
GS0512,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Methods for Optimizing the Training and Fine-Tuning Large Language Models,АВ Самонов,"Интеллектуальные технологии на транспорте, 2024",2024,cyberleninka.ru,2,2026-07-21/22,,,
GS0513,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Capuchin: Tensor-based gpu memory management for deep learning,"X Peng, X Shi, H Dai, H Jin, W Ma, Q Xiong…","Proceedings of the …, 2020",2020,dl.acm.org,255,2026-07-21/22,,,
GS0514,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Memory Efficient Full-gradient Attacks (MEFA) Framework for Adversarial Defense Evaluations,"Y Du, M Hill, HQ Cai","arXiv preprint arXiv:2605.06357, 2026",2026,arxiv.org,,2026-07-21/22,,,
GS0515,google_scholar,B3_memory_1,B3_1_grad_checkpoint,A survey on memory-efficient large-scale model training in AI for science,"K Tian, L Qiao, B Liu, G Jiang, D Li","arXiv e-prints, 2025",2025,ui.adsabs.harvard.edu,6,2026-07-21/22,,,
GS0516,google_scholar,B3_memory_1,B3_1_grad_checkpoint,NeuroCache: Budget-Constrained Activation Offloading for Low-VRAM Transformer Training,,,,,,2026-07-21/22,,,
GS0517,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Towards Lossless Memory-efficient Training of Spiking Neural Networks via Gradient Checkpointing and Spike Compression,,,,,,2026-07-21/22,,,
GS0518,google_scholar,B3_memory_1,B3_1_grad_checkpoint,A study of optimizations for fine-tuning large language models,"A Singh, N Pandey, A Shirgaonkar, P Manoj…","arXiv preprint arXiv …, 2024",2024,arxiv.org,29,2026-07-21/22,,,
GS0519,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Memory efficient model based deep learning reconstructions for high spatial resolution 3D non-cartesian acquisitions,"Z Miller, A Pirasteh, KM Johnson","Physics in Medicine & Biology, 2023",2023,iopscience.iop.org,12,2026-07-21/22,,,
GS0520,google_scholar,B3_memory_1,B3_1_grad_checkpoint,CMFormer: Non-line-of-sight imaging with a memory-efficient MetaFormer network,"S Zhang, S Jin, H Liu, Y Li, X Jiang, M Xu","Optics and Lasers in …, 2025",2025,Elsevier,5,2026-07-21/22,,,
GS0521,google_scholar,B3_memory_1,B3_1_grad_checkpoint,… Backpropagation with the Forward-Forward (FF) Algorithm in Transformer Models: A Theoretical and Empirical Study on Scalable and Efficient Gradient-Free Training,"HJ Kim, SH Yoo","Tehnički glasnik, 2025",2025,hrcak.srce.hr,,2026-07-21/22,,,
GS0522,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Training long-context LLMs efficiently via chunk-wise optimization,"W Li, Y Zhang, G Luo, D Yu, R Ji","Findings of the Association for …, 2025",2025,aclanthology.org,5,2026-07-21/22,,,
GS0523,google_scholar,B3_memory_2,B3_2_flashattention,Flashattention-2: Faster attention with better parallelism and work partitioning,T Dao,"International Conference on Learning Representations, 2024",2024,proceedings.iclr.cc,3215,2026-07-21/22,,,
GS0524,google_scholar,B3_memory_2,B3_2_flashattention,Flashattention-3: Fast and accurate attention with asynchrony and low-precision,"J Shah, G Bikshandi, Y Zhang…","Advances in …, 2024",2024,proceedings.neurips.cc,616,2026-07-21/22,,,
GS0525,google_scholar,B3_memory_2,B3_2_flashattention,Flashattention: Fast and memory-efficient exact attention with io-awareness,"T Dao, D Fu, S Ermon, A Rudra…","Advances in neural …, 2022",2022,proceedings.neurips.cc,5786,2026-07-21/22,,,
GS0526,google_scholar,B3_memory_2,B3_2_flashattention,Flashattention-4: Algorithm and kernel pipelining co-design for asymmetric hardware scaling,"T Zadouri, M Hoehnerbach, J Shah, T Liu…","arXiv preprint arXiv …, 2026",2026,arxiv.org,23,2026-07-21/22,,,
GS0527,google_scholar,B3_memory_2,B3_2_flashattention,Distflashattn: Distributed memory-efficient attention for long-context llms training,"D Li, R Shao, A Xie, EP Xing, X Ma, I Stoica…","arXiv preprint arXiv …, 2023",2023,arxiv.org,39,2026-07-21/22,,,
GS0528,google_scholar,B3_memory_2,B3_2_flashattention,Flashmask: Efficient and rich mask extension of flashattention,"G Wang, J Zeng, X Xiao, S Wu, J Yang…","International …, 2025",2025,proceedings.iclr.cc,15,2026-07-21/22,,,
GS0529,google_scholar,B3_memory_2,B3_2_flashattention,Flashbias: Fast computation of attention with bias,"H Wu, M Guo, Y Ma, Y Sun, J Wang…","Advances in …, 2026",2026,proceedings.neurips.cc,7,2026-07-21/22,,,
GS0530,google_scholar,B3_memory_2,B3_2_flashattention,Fastattention: Extend flashattention2 to npus and low-resource gpus,"H Lin, X Yu, K Zhao, L Hou, Z Zhan, S Kamenev…","arXiv preprint arXiv …, 2024",2024,arxiv.org,11,2026-07-21/22,,,
GS0531,google_scholar,B3_memory_2,B3_2_flashattention,Flashsvd: Memory-efficient inference with streaming for low-rank models,"Z Shao, Y Wang, Q Wang, T Jiang, Z Du, H Ye…","Proceedings of the …, 2026",2026,ojs.aaai.org,12,2026-07-21/22,,,
GS0532,google_scholar,B3_memory_2,B3_2_flashattention,Int-flashattention: Enabling flash attention for int8 quantization,"S Chen, Z Liu, Z Wu, C Zheng, P Cong, Z Jiang…","arXiv preprint arXiv …, 2024",2024,arxiv.org,9,2026-07-21/22,,,
GS0533,google_scholar,B3_memory_2,B3_2_flashattention,"The I/O Complexity of Attention, or How Optimal is Flash Attention?","B Saha, C Ye","arXiv preprint arXiv:2402.07443, 2024",2024,arxiv.org,12,2026-07-21/22,,,
GS0534,google_scholar,B3_memory_2,B3_2_flashattention,Flashforge: Ultra-efficient prefix-aware attention for llm decoding,"Z Wang, R Ning, C Fang, Z Zhang, X Lin, S Ma…","arXiv preprint arXiv …, 2025",2025,arxiv.org,4,2026-07-21/22,,,
GS0535,google_scholar,B3_memory_2,B3_2_flashattention,Low-cost flashattention with fused exponential and multiplication hardware operators,"K Alexandridis, V Titopoulos…","2025 IEEE Computer …, 2025",2025,ieeexplore.ieee.org,4,2026-07-21/22,,,
GS0536,google_scholar,B3_memory_2,B3_2_flashattention,SWattention: designing fast and memory-efficient attention for a new Sunway Supercomputer,"R Wu, X Zhu, J Chen, S Liu, T Zheng, X Liu…","The Journal of …, 2024",2024,Springer,4,2026-07-21/22,,,
GS0537,google_scholar,B3_memory_2,B3_2_flashattention,FlashAttention-T: Towards Fully Tensorized Attention by Exploiting Tensor-Vector Parallelism,"J Xu, Y Wen, J Bi, R Xu, G Xu, R Zhang, W Li…","Proceedings of the 31st …, 2026",2026,dl.acm.org,1,2026-07-21/22,,,
GS0538,google_scholar,B3_memory_2,B3_2_flashattention,MATA: A Memory-Efficient Attention Accelerator for LLMs Exploiting Look-Back KV Cache Pruning,"Z Zhu, G Li, T Liu, Z Mo, X Liang…","IEEE Transactions on …, 2025",2025,ieeexplore.ieee.org,3,2026-07-21/22,,,
GS0539,google_scholar,B3_memory_2,B3_2_flashattention,FLASH-D: FlashAttention with Hidden Softmax Division,"K Alexandridis, V Titopoulos…","2025 IEEE/ACM …, 2025",2025,ieeexplore.ieee.org,1,2026-07-21/22,,,
GS0540,google_scholar,B3_memory_2,B3_2_flashattention,DistrAttention: An Efficient and Flexible Self-Attention Mechanism on Modern GPUs,"H Jin, M Xiao, Y Yuan, X Zhang, D Yu, G Zhang…","arXiv preprint arXiv …, 2025",2025,arxiv.org,2,2026-07-21/22,,,
GS0541,google_scholar,B3_memory_2,B3_2_flashattention,GatedFWA: Linear Flash Windowed Attention with Gated Associative Memory,"J Liu, Y Bai, X Yin, CS Bouganis","arXiv preprint arXiv:2512.07782, 2025",2025,arxiv.org,,2026-07-21/22,,,
GS0542,google_scholar,B3_memory_2,B3_2_flashattention,Burstattention: An efficient distributed attention framework for extremely long sequences,"A Sun, W Zhao, X Han, C Yang, Z Liu, C Shi…","arXiv preprint arXiv …, 2024",2024,arxiv.org,11,2026-07-21/22,,,
GS0543,google_scholar,B3_memory_2,B3_2_flashattention,FlashMLA-ETAP: Efficient transpose attention pipeline for accelerating mla inference on nvidia h20 gpus,"P Dege, Q Luo, R Mao, C Kong","International Conference on Neural …, 2025",2025,Springer,2,2026-07-21/22,,,
GS0544,google_scholar,B3_memory_2,B3_2_flashattention,Low-bit FlashAttention Accelerated Operator Design Based on Triton,"J Du, J Guo, Y Ding","Proceedings of the IEEE/CVF …, 2025",2025,openaccess.thecvf.com,,2026-07-21/22,,,
GS0545,google_scholar,B3_memory_2,B3_2_flashattention,Efficient Attention and Beyond: A Survey of Advances in Optimizing Transformer Inference,,,,,,2026-07-21/22,,,
GS0546,google_scholar,B3_memory_2,B3_2_flashattention,"Monarchattention: Zero-shot conversion to fast, hardware-aware structured attention","C Yaras, A Xu, P Abillama, C Lee…","Advances in Neural …, 2026",2026,proceedings.neurips.cc,5,2026-07-21/22,,,
GS0547,google_scholar,B3_memory_2,B3_2_flashattention,Adasplash: Adaptive sparse flash attention,"N Gonçalves, M Treviso, AFT Martins","arXiv preprint arXiv:2502.12082, 2025",2025,arxiv.org,15,2026-07-21/22,,,
GS0548,google_scholar,B3_memory_2,B3_2_flashattention,ELFATT: Efficient linear fast attention for vision transformers,"C Wu, M Che, R Xu, Z Ran, H Yan","Proceedings of the 33rd ACM …, 2025",2025,dl.acm.org,9,2026-07-21/22,,,
GS0549,google_scholar,B3_memory_2,B3_2_flashattention,FlashAttention and RoPE in Action Efficiency Gains of ModernBERT for Long-Document Understanding,"B Jamalpur, B Maram","2025 International Conference on …, 2025",2025,ieeexplore.ieee.org,1,2026-07-21/22,,,
GS0550,google_scholar,B3_memory_2,B3_2_flashattention,AttentionletIs All You Need!,,,,,,2026-07-21/22,,,
GS0551,google_scholar,B3_memory_2,B3_2_flashattention,Vectorized FlashAttention with low-cost exponential computation in RISC-V vector processors: V. Titopoulos et al.,"V Titopoulos, K Alexandridis…","The Journal of …, 2026",2026,Springer,1,2026-07-21/22,,,
GS0552,google_scholar,B3_memory_2,B3_2_flashattention,SystolicAttention: Fusing FlashAttention within a Single Systolic Array,"J Lin, Y Li, G Chen, T Bourgeat","arXiv preprint arXiv:2507.11331, 2025",2025,arxiv.org,7,2026-07-21/22,,,
GS0553,google_scholar,B3_memory_2,B3_2_flashattention,Fast attention over long sequences with dynamic sparse flash attention,"M Pagliardini, D Paliotta, M Jaggi…","Advances in Neural …, 2023",2023,proceedings.neurips.cc,37,2026-07-21/22,,,
GS0554,google_scholar,B3_memory_2,B3_2_flashattention,I-FlashAttention: Fully Integer Fused Attention for Efficient Vision Transformers,"S Oh, Y Kwon, J Lee","Proceedings of the International Conference on …, 2025",2025,dl.acm.org,1,2026-07-21/22,,,
GS0555,google_scholar,B3_memory_2,B3_2_flashattention,Flashlight: PyTorch Compiler Extensions to Accelerate Attention Variants,"B You, I Wang, ZS Mustafaoglu, A Jangda…","arXiv preprint arXiv …, 2025",2025,arxiv.org,,2026-07-21/22,,,
GS0556,google_scholar,B3_memory_2,B3_2_flashattention,Power Efficient Attention Acceleration on CGLA,"A Takeuchi, Y Nakashima","2025 IEEE 38th International …, 2025",2025,ieeexplore.ieee.org,,2026-07-21/22,,,
GS0557,google_scholar,B3_memory_2,B3_2_flashattention,Representation Shift: Unifying Token Compression with FlashAttention,"J Choi, S Lee, B Ko, E Kim, J Kil…","Proceedings of the …, 2025",2025,openaccess.thecvf.com,5,2026-07-21/22,,,
GS0558,google_scholar,B3_memory_2,B3_2_flashattention,TurboAttention: Efficient attention approximation for high throughputs llm,"H Kang, S Bharadwaj, J Hensman…","Proceedings of …, 2025",2025,proceedings.mlsys.org,11,2026-07-21/22,,,
GS0559,google_scholar,B3_memory_2,B3_2_flashattention,Resource-efficient artificial intelligence for battery capacity estimation using convolutional FlashAttention fusion networks,"Z Lv, J Zhao","ETransportation, 2025",2025,Elsevier,32,2026-07-21/22,,,
GS0560,google_scholar,B3_memory_2,B3_2_flashattention,H-FA: A Hybrid Floating-Point and Logarithmic Approach to Hardware Accelerated FlashAttention,K Alexandridis…,"IEEE Transactions on …, 2025",2025,ieeexplore.ieee.org,,2026-07-21/22,,,
GS0561,google_scholar,B3_memory_2,B3_2_flashattention,S2-attention: Hardware-aware context sharding among attention heads,"X Lin, Y Zhang, S Ge, L Ren, B Patra…","arXiv preprint arXiv …, 2024",2024,arxiv.org,2,2026-07-21/22,,,
GS0562,google_scholar,B3_memory_2,B3_2_flashattention,Flex attention: A programming model for generating optimized attention kernels,"J Dong, B Feng, D Guessous…","arXiv preprint arXiv …, 2024",2024,proceedings.mlsys.org,138,2026-07-21/22,,,
GS0563,google_scholar,B3_memory_4,B3_4_memory_opt,Achieving peak performance for large language models: A systematic review,"ZRK Rostam, S Szénási, G Kertész","IEEE access, 2024",2024,ieeexplore.ieee.org,58,2026-07-21/22,,,
GS0564,google_scholar,B3_memory_4,B3_4_memory_opt,Enhancing memory efficiency in large language model training through chronos-aware pipeline parallelism,"X Lin, C Li, Z Huang, C Wang, B Xiao, H Yang…","arXiv preprint arXiv …, 2025",2025,arxiv.org,3,2026-07-21/22,,,
GS0565,google_scholar,B3_memory_4,B3_4_memory_opt,Mist: Efficient Distributed Training of Large Language Models via Memory-Parallelism Co-Optimization,"Z Zhu, C Giannoula, M Andoorveedu, Q Su…","Proceedings of the …, 2025",2025,dl.acm.org,4,2026-07-21/22,,,
GS0566,google_scholar,B3_memory_4,B3_4_memory_opt,MEMO: Fine-grained Tensor Management For Ultra-long Context LLM Training,"P Zhao, H Zhang, F Fu, X Nie, Q Liu, F Yang…","Proceedings of the …, 2025",2025,dl.acm.org,8,2026-07-21/22,,,
GS0567,google_scholar,B3_memory_4,B3_4_memory_opt,A survey on memory-efficient transformer-based model training in AI for science,"K Tian, L Qiao, B Liu, G Jiang, S Li, D Li","Frontiers of Computer Science, 2026",2026,Springer,3,2026-07-21/22,,,
GS0568,google_scholar,B3_memory_4,B3_4_memory_opt,Accelerating large language model training with hybrid gpu-based compression,"L Xu, Q Anthony, Q Zhou, N Alnaasan…","2024 IEEE 24th …, 2024",2024,ieeexplore.ieee.org,10,2026-07-21/22,,,
GS0569,google_scholar,B3_memory_4,B3_4_memory_opt,Q-adam-mini: Memory-efficient 8-bit quantized optimizer for large language model training,"Y Han, C Yang, C Chen, X Wang…","ES-FoMo III: 3rd Workshop …, 2025",2025,openreview.net,3,2026-07-21/22,,,
GS0570,google_scholar,B3_memory_4,B3_4_memory_opt,MemAscend: System Memory Optimization for SSD-Offloaded LLM Fine-Tuning,"YC Liaw, SH Chen","IEEE Transactions on Emerging Topics in …, 2026",2026,ieeexplore.ieee.org,2,2026-07-21/22,,,
GS0571,google_scholar,B3_memory_4,B3_4_memory_opt,From Memory to Alignment: A Comprehensive Review of Large Language Model Optimization,"E Ge, Q Jin, Y Xie, H Luo, T Wang, Z Bi, B Peng…","Authorea …, 2025",2025,techrxiv.org,,2026-07-21/22,,,
GS0572,google_scholar,B3_memory_4,B3_4_memory_opt,"Unifying Data, Memory, and Compute Efficiency in LLM training: A Survey","V Schmidt, HH Nguyen, C Jung…","IEEE Transactions …, 2026",2026,ieeexplore.ieee.org,,2026-07-21/22,,,
GS0573,google_scholar,B3_memory_4,B3_4_memory_opt,"Training strategies, computational consumption, and memory control for large-scale language models",Y Lei,"Proceedings of the 2025 5th International Conference …, 2025",2025,dl.acm.org,1,2026-07-21/22,,,
GS0574,google_scholar,B3_memory_4,B3_4_memory_opt,OptPipe: Memory-and Scheduling-Optimized Pipeline Parallelism for LLM Training,"H Li, H Zhang, H Liu, D Ge, Y Ye","arXiv preprint arXiv:2510.05186, 2025",2025,arxiv.org,,2026-07-21/22,,,
GS0575,google_scholar,B3_memory_4,B3_4_memory_opt,On-Device Large Language Models: A Survey of Model Compression and System Optimization,"W Chen, J Wang, Y Zhang, Y Shi, T Jiang, S Zhou…",2025,2025,researchsquare.com,4,2026-07-21/22,,,
GS0576,google_scholar,B3_memory_4,B3_4_memory_opt,Neural Network Assisted Dynamic Memory Allocation in Large Language Model Training Protocols,"DB Tati, BPR Nareddy","2026 IEEE International Conference on …, 2026",2026,ieeexplore.ieee.org,,2026-07-21/22,,,
GS0577,google_scholar,B3_memory_4,B3_4_memory_opt,A Review of Large Language Model Optimization and Performance,"A Prasad, M Sharma, M Singh","Innovations in Artificial …, 2026",2026,books.google.com,,2026-07-21/22,,,
GS0578,google_scholar,B3_memory_4,B3_4_memory_opt,Tokenization and memory optimization for reducing GPU load in NLP deep learning models,"D Dodić, D Regodić","Tehnički vjesnik, 2024",2024,hrcak.srce.hr,8,2026-07-21/22,,,
GS0579,google_scholar,B3_memory_4,B3_4_memory_opt,Cognitive memory in large language models,"L Shan, S Luo, Z Zhu, Y Yuan, Y Wu","arXiv preprint arXiv:2504.02441, 2025",2025,arxiv.org,49,2026-07-21/22,,,
GS0580,google_scholar,B3_memory_4,B3_4_memory_opt,Energy-Efficient Training and Inference in Large Language Models: Optimizing Computational and Energy Costs,KR Narsepalle,"International Journal of Computer Applications, 2025",2025,researchgate.net,1,2026-07-21/22,,,
GS0581,google_scholar,B3_memory_4,B3_4_memory_opt,Large Language Model Memory Optimization for Long-Context Cybersecurity Tasks,,,,,,2026-07-21/22,,,
GS0582,google_scholar,B3_memory_4,B3_4_memory_opt,A Review of Optimization Techniques for Large Language Model Inference,"Y Cao, X Tao, W Cao, C Xu, Z Ming","International Conference on …, 2025",2025,Springer,,2026-07-21/22,,,
GS0583,google_scholar,B3_memory_4,B3_4_memory_opt,Opt4GPTQ: Co-Optimizing Memory and Computation for 4-bit GPTQ Quantized LLM Inference on Heterogeneous Platforms,"Y Zhang, W Wang, J Kong, J Zhou, X Zhang…","arXiv preprint arXiv …, 2025",2025,arxiv.org,,2026-07-21/22,,,
GS0584,google_scholar,B3_memory_4,B3_4_memory_opt,Efficient training of large language models on distributed infrastructures: a survey,"J Duan, S Zhang, Z Wang, L Jiang, W Qu, Q Hu…","Vicinagearth, 2026",2026,Springer,89,2026-07-21/22,,,
GS0585,google_scholar,B3_memory_4,B3_4_memory_opt,A survey on large language model acceleration based on kv cache management,"LI Haoyang, Y Li, A Tian, T Tang, Z Xu…","… on Machine Learning …, 2025",2025,openreview.net,51,2026-07-21/22,,,
GS0586,google_scholar,B3_memory_4,B3_4_memory_opt,Bandwidth characterization of deepspeed on distributed large language model training,"B Hanindhito, B Patel, LK John","2024 IEEE International …, 2024",2024,ieeexplore.ieee.org,13,2026-07-21/22,,,
GS0587,google_scholar,B3_memory_4,B3_4_memory_opt,Scaling Large Language Model Training on Frontier with Low-Bandwidth Partitioning,"L Xu, Q Anthony, J Hatef, A Shafi…","2024 IEEE 31st …, 2024",2024,ieeexplore.ieee.org,2,2026-07-21/22,,,
GS0588,google_scholar,B3_memory_4,B3_4_memory_opt,Mini-sequence transformers: Optimizing intermediate memory for long sequences training,"C Luo, J Zhao, Z Chen, B Chen…","Advances in Neural …, 2024",2024,proceedings.neurips.cc,10,2026-07-21/22,,,
GS0589,google_scholar,B3_memory_4,B3_4_memory_opt,System optimizations for enabling training of extreme long sequence transformer models,"SA Jacobs, M Tanaka, C Zhang, M Zhang…","Proceedings of the 43rd …, 2024",2024,dl.acm.org,50,2026-07-21/22,,,
GS0590,google_scholar,B3_memory_4,B3_4_memory_opt,A survey on large language model acceleration based on kv cache management,"H Li, Y Li, A Tian, T Tang, Z Xu, X Chen, N Hu…","arXiv preprint arXiv …, 2024",2024,arxiv.org,128,2026-07-21/22,,,
GS0591,google_scholar,B3_memory_4,B3_4_memory_opt,Toward Cost-Efficient LLM Serving: A System-Level Memory Optimization Approach,G Lim,"2026 IEEE 23rd Consumer Communications & …, 2026",2026,ieeexplore.ieee.org,,2026-07-21/22,,,
GS0592,google_scholar,B3_memory_4,B3_4_memory_opt,ProTrain: Efficient LLM Training via Automatic Memory Management,,,,,,2026-07-21/22,,,
GS0593,google_scholar,B3_memory_4,B3_4_memory_opt,Understanding Distributed Training of Large Language Models with Unified Virtual Memory,"J Rhee, E Jeong, J Lee, MK Yoon","2025 IEEE International …, 2025",2025,ieeexplore.ieee.org,2,2026-07-21/22,,,
GS0594,google_scholar,B3_memory_4,B3_4_memory_opt,FlashDecoding++Next: High Throughput LLM Inference with Latency and Memory Optimization,"G Dai, K Hong, Q Mao, X Li, J Xu…","IEEE Transactions …, 2025",2025,ieeexplore.ieee.org,7,2026-07-21/22,,,
GS0595,google_scholar,B3_memory_4,B3_4_memory_opt,Internevo: Efficient long-sequence large language model training via hybrid parallelism and redundant sharding,"Q Chen, D Gu, G Wang, X Chen, YT Xiong…","arXiv preprint arXiv …, 2024",2024,arxiv.org,19,2026-07-21/22,,,
GS0596,google_scholar,B3_memory_4,B3_4_memory_opt,Research on model parallelism and data parallelism optimization methods in large language model—based recommendation systems,"H Yang, Y Tian, Z Yang, Z Wang…","2025 7th International …, 2025",2025,ieeexplore.ieee.org,49,2026-07-21/22,,,
GS0597,google_scholar,B3_memory_4,B3_4_memory_opt,Efficient LLMs training and inference: An introduction,"R Li, D Fu, C Shi, Z Huang, G Lu","IEEE Access, 2024",2024,ieeexplore.ieee.org,54,2026-07-21/22,,,
GS0598,google_scholar,B3_memory_4,B3_4_memory_opt,A systematic review on optimization approaches for transformer and large language models,"A Hemmati, F Bazikar, AM Rahmani, H Moosaei","Authorea Preprints, 2025",2025,techrxiv.org,4,2026-07-21/22,,,
GS0599,google_scholar,B3_memory_4,B3_4_memory_opt,Protrain: Efficient llm training via memory-aware techniques,"H Yang, J Zhou, Y Fu, X Wang, R Roane…","arXiv preprint arXiv …, 2024",2024,arxiv.org,14,2026-07-21/22,,,
GS0600,google_scholar,B3_memory_4,B3_4_memory_opt,HyperOffload: Graph-Driven Hierarchical Memory Management for Large Language Models on SuperNode Architectures,"F Liu, Q Zhang, H Shen, Z Liang, L Jiang…","arXiv preprint arXiv …, 2026",2026,arxiv.org,,2026-07-21/22,,,
GS0601,google_scholar,B3_memory_4,B3_4_memory_opt,MemFly: On-the-Fly Memory Optimization via Information Bottleneck,"Z Zhang, X Jia, Z Yang, Z Song, W Xue, S Han…","arXiv preprint arXiv …, 2026",2026,arxiv.org,1,2026-07-21/22,,,
GS0602,google_scholar,B3_memory_4,B3_4_memory_opt,A survey on inference engines for large language models: Perspectives on optimization and efficiency,"S Park, S Jeon, C Lee, S Jeon, BS Kim…","ACM Transactions on …, 2026",2026,dl.acm.org,40,2026-07-21/22,,,
